Date,Price - Close,Price - High,Price - Low,Price to Earnings Ratio,Enterprise Value to Sales
1/21/2021,3853.07,3861.45,3845.05,22.92249082,3.204500414
1/22/2021,3841.47,3852.31,3830.41,22.8133633,3.19602721
1/25/2021,3855.36,3859.23,3797.16,22.86359337,3.211507371
1/26/2021,3849.62,3870.9,3847.78,22.78388506,3.207075343
1/27/2021,3750.77,3836.83,3732.48,22.09043345,3.127891106
1/28/2021,3787.38,3830.5,3755.75,22.16783156,3.144100755
1/29/2021,3714.24,3778.05,3694.12,21.69831674,3.089244632
2/1/2021,3773.86,3784.32,3725.62,22.0151872,3.134554432
2/2/2021,3826.31,3843.09,3791.84,22.27829998,3.16745659
2/3/2021,3830.17,3847.51,3816.68,22.22289226,3.158848818
2/4/2021,3871.74,3872.42,3836.66,22.43280967,3.184132995
2/5/2021,3886.83,3894.56,3874.93,22.48791345,3.195810249
2/8/2021,3915.59,3915.77,3892.59,22.62315078,3.212028009
2/9/2021,3911.23,3918.35,3902.64,22.57335497,3.206421384
2/10/2021,3909.88,3931.5,3884.94,22.55804308,3.202087597
2/11/2021,3916.38,3925.99,3890.39,22.59252158,3.207876383
2/12/2021,3934.83,3937.23,3905.78,22.67414832,3.217207689
2/16/2021,3932.59,3950.43,3923.85,22.60762916,3.207393691
2/17/2021,3931.33,3933.61,3900.43,22.59098379,3.203984822
2/18/2021,3913.97,3921.98,3885.03,22.48403486,3.189922851
2/19/2021,3906.71,3930.41,3903.07,22.40393603,3.177162382
2/22/2021,3876.5,3902.92,3874.71,22.18553741,3.144478823
2/23/2021,3881.37,3895.98,3805.59,22.18860723,3.143272694
2/24/2021,3925.43,3928.65,3859.6,22.42637925,3.169332811
2/25/2021,3829.34,3925.02,3814.04,21.80530048,3.093972703
2/26/2021,3811.15,3861.08,3789.54,21.69115913,3.084461512
3/1/2021,3901.82,3914.5,3842.51,22.17618924,3.147971506
3/2/2021,3870.29,3906.41,3868.57,21.97974675,3.121707449
3/3/2021,3819.72,3874.47,3818.86,21.67279762,3.076837465
3/4/2021,3768.47,3843.67,3723.34,21.36449064,3.036480149
3/5/2021,3841.94,3851.69,3730.19,21.7486807,3.084526817
3/8/2021,3821.35,3881.06,3819.25,21.5851577,3.059554185
3/9/2021,3875.44,3903.76,3851.93,21.89210883,3.106228834
3/10/2021,3898.81,3917.35,3885.73,22.01349902,3.118432982
3/11/2021,3939.34,3960.27,3915.54,22.21427075,3.146728837
3/12/2021,3943.34,3944.99,3915.21,22.21150912,3.143440989
3/15/2021,3968.94,3970.08,3923.54,22.32279578,3.163772743
3/16/2021,3962.71,3981.04,3953.44,22.2692505,3.161108899
3/17/2021,3974.12,3983.87,3935.74,22.31866152,3.166868988
3/18/2021,3915.46,3969.62,3910.86,21.95819942,3.115522623
3/19/2021,3913.1,3930.12,3886.75,21.92848275,3.116757138
3/22/2021,3940.59,3955.31,3914.16,22.06002407,3.141897946
3/23/2021,3910.52,3949.13,3901.57,21.89345102,3.122472928
3/24/2021,3889.14,3942.08,3889.07,21.74259829,3.101712952
3/25/2021,3909.52,3919.54,3853.5,21.84007168,3.1122
3/26/2021,3974.54,3978.19,3917.12,22.17382569,3.156689075
3/29/2021,3971.09,3981.83,3943.25,22.11790833,3.152948788
3/30/2021,3958.55,3968.01,3944.35,22.01792523,3.140175421
3/31/2021,3972.89,3994.41,3966.98,22.06866813,3.157321603
4/1/2021,4019.87,4020.63,3992.78,22.29882194,3.191296382
4/5/2021,4077.91,4083.42,4034.44,22.5682827,3.234452549
4/6/2021,4073.94,4086.23,4068.14,22.5323574,3.231341689
4/7/2021,4079.95,4083.13,4068.31,22.55001743,3.233569698
4/8/2021,4097.17,4098.19,4082.54,22.62344036,3.247941814
4/9/2021,4128.8,4129.48,4095.51,22.76738006,3.267892982
4/12/2021,4127.99,4131.76,4114.82,22.72823031,3.263840666
4/13/2021,4141.59,4148,4124.43,22.80334947,3.280616069
4/14/2021,4124.66,4151.69,4120.87,22.55354015,3.25927442
4/15/2021,4170.42,4173.49,4139.76,22.72485719,3.294114189
4/16/2021,4185.47,4191.31,4170.75,22.74003934,3.29930153
4/19/2021,4163.26,4180.81,4150.47,22.58348653,3.279780563
4/20/2021,4134.94,4159.18,4118.38,22.40940614,3.26165786
4/21/2021,4173.42,4175.02,4126.35,22.60013179,3.285937428
4/22/2021,4134.98,4179.57,4123.69,22.3213723,3.256739048
4/23/2021,4180.17,4194.17,4138.78,22.53809551,3.284107801
4/26/2021,4187.62,4194.19,4182.36,22.54210363,3.286944961
4/27/2021,4186.72,4193.35,4176.22,22.48997285,3.279983762
4/28/2021,4183.18,4201.53,4181.78,22.27052661,3.269877512
4/29/2021,4211.47,4218.78,4176.81,22.19105629,3.274994612
4/30/2021,4181.17,4198.1,4174.85,21.94146313,3.248591938
5/3/2021,4192.66,4209.39,4188.03,21.94479834,3.250527997
5/4/2021,4164.66,4179.04,4128.59,21.72616897,3.215013218
5/5/2021,4167.59,4187.72,4160.94,21.70563945,3.21089395
5/6/2021,4201.62,4202.7,4147.33,21.82793203,3.22756019
5/7/2021,4232.6,4238.04,4201.64,21.95769488,3.246855731
5/10/2021,4188.43,4236.39,4188.13,21.67991561,3.208486353
5/11/2021,4152.1,4162.04,4111.53,21.47823092,3.186050776
5/12/2021,4063.04,4134.73,4056.88,20.99939363,3.119691283
5/13/2021,4112.5,4131.58,4074.99,21.23222336,3.149948832
5/14/2021,4173.85,4183.13,4129.58,21.55034936,3.200502547
5/17/2021,4163.29,4171.92,4142.69,21.47552801,3.190330585
5/18/2021,4127.83,4169.15,4125.99,21.26338012,3.165386249
5/19/2021,4115.68,4116.93,4061.41,21.16857197,3.153989557
5/20/2021,4159.12,4172.8,4121.97,21.38672705,3.186312673
5/21/2021,4155.86,4188.72,4151.72,21.34376555,3.177713235
5/24/2021,4197.05,4209.52,4170.16,21.537515,3.207117759
5/25/2021,4188.13,4213.42,4182.52,21.47931979,3.202621961
5/26/2021,4195.99,4202.61,4184.11,21.50955963,3.207449801
5/27/2021,4200.88,4213.38,4197.78,21.50171624,3.205039716
5/28/2021,4204.11,4218.36,4203.57,21.50023076,3.204042862
6/1/2021,4202.04,4234.12,4197.59,21.46292244,3.198310818
6/2/2021,4208.12,4217.37,4198.27,21.47673373,3.201020095
6/3/2021,4192.85,4204.39,4167.93,21.38250283,3.185550902
6/4/2021,4229.89,4233.45,4206.05,21.56277885,3.213821309
6/7/2021,4226.52,4232.34,4215.66,21.51923039,3.212595542
6/8/2021,4227.26,4236.74,4208.41,21.51521237,3.21146653
6/9/2021,4219.55,4237.09,4218.74,21.46767154,3.209052708
6/10/2021,4239.18,4249.74,4220.34,21.56311719,3.227698935
6/11/2021,4247.44,4248.38,4232.25,21.59850354,3.231594593
6/14/2021,4255.15,4255.59,4234.07,21.61958761,3.238643435
6/15/2021,4246.59,4257.16,4238.35,21.5587519,3.22818061
6/16/2021,4223.7,4251.89,4202.45,21.440286,3.21047705
6/17/2021,4221.86,4232.29,4196.05,21.42869977,3.219319575
6/18/2021,4166.45,4204.78,4164.4,21.12389666,3.185426062
6/21/2021,4224.79,4226.24,4173.4,21.38543784,3.218380686
6/22/2021,4246.44,4255.84,4217.27,21.49290352,3.233534608
6/23/2021,4241.84,4256.6,4241.43,21.46407179,3.228163828
6/24/2021,4266.49,4271.28,4256.97,21.57539494,3.241381489
6/25/2021,4280.7,4286.12,4271.16,21.62037427,3.24451817
6/28/2021,4290.61,4292.14,4274.67,21.64301966,3.252608733
6/29/2021,4291.8,4300.52,4287.04,21.62692454,3.25348532
6/30/2021,4297.5,4302.43,4287.96,21.65496493,3.254595314
7/1/2021,4319.94,4320.66,4300.73,21.74225611,3.26672437
7/2/2021,4352.34,4355.43,4326.6,21.89909632,3.291209297
7/6/2021,4343.54,4356.46,4314.37,21.82825242,3.287178636
7/7/2021,4358.13,4361.88,4329.79,21.89340142,3.295471831
7/8/2021,4320.82,4330.88,4289.37,21.70237394,3.274719299
7/9/2021,4369.55,4371.6,4329.38,21.93439072,3.300505765
7/12/2021,4384.63,4386.68,4364.03,21.98354,3.305609388
7/13/2021,4369.21,4392.37,4366.92,21.86950626,3.29621117
7/14/2021,4374.3,4393.68,4362.36,21.82672891,3.301116365
7/15/2021,4360.03,4369.02,4340.7,21.72734848,3.288189961
7/16/2021,4327.16,4375.09,4322.53,21.55207539,3.267922745
7/19/2021,4258.49,4296.4,4233.13,21.18843439,3.22374426
7/20/2021,4323.06,4336.84,4262.05,21.47898381,3.261146978
7/21/2021,4358.69,4359.7,4331.13,21.62095653,3.280828159
7/22/2021,4367.48,4369.87,4350.06,21.63391779,3.290140765
7/23/2021,4411.79,4415.18,4381.2,21.80842403,3.319632367
7/26/2021,4422.3,4422.73,4405.45,21.83754531,3.323706087
7/27/2021,4401.46,4416.38,4372.51,21.70701882,3.304438941
7/28/2021,4400.64,4415.47,4387.01,21.49179854,3.294128556
7/29/2021,4419.15,4429.97,4403.59,21.49847902,3.291682969
7/30/2021,4395.26,4412.25,4389.65,21.34032011,3.271166269
8/2/2021,4387.16,4422.18,4384.81,21.28151507,3.262302804
8/3/2021,4423.15,4423.79,4373,21.42483767,3.280433838
8/4/2021,4402.66,4416.17,4400.23,21.31695695,3.265401319
8/5/2021,4429.1,4429.76,4408.86,21.39356841,3.281979821
8/6/2021,4436.52,4440.82,4429.07,21.41108281,3.278335357
8/9/2021,4432.35,4439.39,4424.74,21.3762652,3.271856185
8/10/2021,4436.75,4445.21,4430.03,21.37229958,3.268117114
8/11/2021,4447.7,4449.44,4436.42,21.40105633,3.269950836
8/12/2021,4460.83,4461.77,4435.96,21.4652697,3.278439585
8/13/2021,4468,4468.37,4460.82,21.48396737,3.281337687
8/16/2021,4479.71,4480.26,4437.66,21.51215667,3.285186899
8/17/2021,4448.08,4462.12,4417.83,21.34101086,3.260359366
8/18/2021,4400.27,4454.32,4397.59,21.10256864,3.227996242
8/19/2021,4405.8,4418.61,4367.73,21.10793438,3.231851897
8/20/2021,4441.67,4444.35,4406.8,21.26427527,3.254067813
8/23/2021,4479.53,4489.88,4450.29,21.42514738,3.278650202
8/24/2021,4486.23,4492.81,4482.28,21.45752868,3.28097891
8/25/2021,4496.19,4501.71,4485.66,21.49914493,3.285127297
8/26/2021,4470,4495.9,4468.99,21.36943568,3.269622384
8/27/2021,4509.37,4513.33,4474.1,21.54090942,3.292639026
8/30/2021,4528.79,4537.36,4513.76,21.62066759,3.311173309
8/31/2021,4522.68,4531.39,4515.8,21.58876112,3.306057902
9/1/2021,4524.09,4537.11,4522.02,21.59165028,3.308627265
9/2/2021,4536.95,4545.85,4524.66,21.6477126,3.31510626
9/3/2021,4535.43,4541.45,4521.3,21.62541671,3.315980178
9/7/2021,4520.03,4535.38,4513,21.53432264,3.305102926
9/8/2021,4514.07,4521.79,4493.95,21.49779749,3.301716492
9/9/2021,4493.28,4529.9,4492.07,21.39810416,3.285636676
9/10/2021,4458.58,4520.47,4457.66,21.23363335,3.262867905
9/13/2021,4468.73,4492.99,4445.7,21.25775996,3.263624715
9/14/2021,4443.05,4485.68,4435.46,21.12975195,3.249171181
9/15/2021,4480.7,4486.87,4438.37,21.30025943,3.272153937
9/16/2021,4473.75,4485.87,4443.8,21.27403448,3.268377499
9/17/2021,4432.99,4471.52,4427.76,21.07412232,3.238480373
9/20/2021,4357.73,4402.95,4305.91,20.68982114,3.189217873
9/21/2021,4354.19,4394.87,4347.96,20.67638728,3.187566348
9/22/2021,4395.64,4416.75,4367.43,20.87471926,3.2131233
9/23/2021,4448.98,4465.4,4406.75,21.11646401,3.242009045
9/24/2021,4455.48,4463.12,4430.27,21.14172629,3.243432485
9/27/2021,4443.11,4457.3,4436.19,21.06057973,3.226282058
9/28/2021,4352.63,4419.54,4346.33,20.62170439,3.163939847
9/29/2021,4359.461,4359.461,4359.461,20.66825692,3.169111208
9/30/2021,4307.54,4382.55,4306.24,20.43013781,3.134865144
10/1/2021,4357.04,4375.19,4288.52,20.64465342,3.164302966
10/4/2021,4300.46,4355.51,4278.94,20.35029814,3.12342434
10/5/2021,4345.72,4369.23,4309.87,20.54777764,3.15063529
10/6/2021,4363.55,4365.57,4290.49,20.60447515,3.161811741
10/7/2021,4399.76,4429.97,4383.73,20.77342996,3.184747048
10/8/2021,4391.34,4412.02,4386.22,20.73895644,3.174846061
10/11/2021,4361.19,4415.88,4360.59,20.58608883,3.154525384
10/12/2021,4350.65,4374.89,4342.09,20.5274647,3.148903902
10/13/2021,4363.8,4372.87,4329.92,20.57342521,3.160407192
10/14/2021,4438.26,4439.73,4386.75,20.89284286,3.206221627
10/15/2021,4471.37,4475.82,4447.69,21.0182653,3.223072238
10/18/2021,4486.46,4488.75,4447.47,21.06781572,3.232573405
10/19/2021,4519.63,4520.4,4496.41,21.19908082,3.251596763
10/20/2021,4536.19,4540.87,4524.4,21.24415248,3.256971337
10/21/2021,4549.78,4551.44,4526.89,21.30117497,3.266032889
10/22/2021,4544.9,4559.67,4524,21.28627269,3.256429889
10/25/2021,4566.48,4572.62,4537.36,21.3811479,3.272107252
10/26/2021,4574.79,4598.53,4569.17,21.45618392,3.276003945
10/27/2021,4551.68,4584.57,4551.66,21.27454295,3.262315948
10/28/2021,4596.42,4597.55,4562.84,21.45984107,3.289756055
10/29/2021,4605.38,4608.08,4567.59,21.54266949,3.295699406
11/1/2021,4613.67,4620.34,4595.06,21.55456823,3.298577109
11/2/2021,4630.65,4635.15,4613.34,21.61532804,3.301571606
11/3/2021,4660.57,4663.46,4621.19,21.75165764,3.31922879
11/4/2021,4680.06,4683,4662.59,21.81243766,3.335753549
11/5/2021,4697.53,4718.5,4681.32,21.87678519,3.34550266
11/8/2021,4701.7,4714.92,4694.39,21.87577659,3.342647521
11/9/2021,4685.25,4708.53,4670.87,21.78969967,3.329564237
11/10/2021,4646.71,4684.85,4630.86,21.60068978,3.302511131
11/11/2021,4649.27,4664.55,4648.31,21.61404517,3.301633313
11/12/2021,4682.85,4688.47,4650.77,21.75299442,3.3243694
11/15/2021,4682.8,4697.42,4672.86,21.73488693,3.317833841
11/16/2021,4700.9,4714.95,4679.42,21.80453493,3.328453174
11/17/2021,4688.67,4701.5,4684.41,21.73979001,3.321380621
11/18/2021,4704.54,4708.8,4672.78,21.79960448,3.334015778
11/19/2021,4697.96,4717.75,4694.22,21.75818555,3.331970543
11/22/2021,4682.94,4743.83,4682.17,21.65748761,3.311021978
11/23/2021,4690.7,4699.39,4652.66,21.67945553,3.308310242
11/24/2021,4701.46,4702.87,4659.89,21.72681042,3.316970457
11/26/2021,4594.62,4664.63,4585.43,21.21964617,3.252470057
11/29/2021,4655.27,4672.95,4625.26,21.48797829,3.292540247
11/30/2021,4567,4646.02,4560,21.07605656,3.237375251
12/1/2021,4513.04,4652.94,4510.27,20.80952367,3.199706846
12/2/2021,4577.1,4595.46,4504.73,21.09692772,3.234895962
12/3/2021,4538.43,4608.03,4495.12,20.90039359,3.209331582
12/6/2021,4591.67,4612.6,4540.51,21.11277954,3.238252178
12/7/2021,4686.75,4694.04,4631.97,21.54053332,3.29962619
12/8/2021,4701.21,4705.06,4674.52,21.59374687,3.310147692
12/9/2021,4667.45,4695.26,4665.98,21.4257071,3.28403946
12/10/2021,4712.02,4713.57,4670.24,21.55634012,3.311543382
12/13/2021,4668.97,4710.3,4667.6,21.33380585,3.282529718
12/14/2021,4634.09,4660.47,4606.52,21.17571635,3.255648025
12/15/2021,4709.85,4712.6,4611.22,21.51870284,3.30718388
12/16/2021,4668.67,4731.99,4651.89,21.312406,3.271072544
12/17/2021,4620.64,4666.7,4600.22,21.09400727,3.24350476
12/20/2021,4568.02,4587.9,4531.1,20.83814768,3.210008425
12/21/2021,4649.23,4651.14,4583.16,21.2035555,3.261841542
12/22/2021,4696.56,4697.67,4645.53,21.41728733,3.292250544
12/23/2021,4725.79,4740.74,4703.96,21.5541011,3.309766272
12/27/2021,4791.19,4791.49,4733.99,21.8210564,3.349658104
12/28/2021,4786.35,4807.02,4780.04,21.78321802,3.345390143
12/29/2021,4793.06,4804.06,4778.08,21.80489944,3.349328016
12/30/2021,4778.73,4808.93,4775.33,21.73209375,3.339032865
12/31/2021,4766.18,4786.83,4765.75,21.63938025,3.326680419
1/3/2022,4796.56,4796.64,4758.17,21.76176812,3.342805594
1/4/2022,4793.54,4818.62,4774.27,21.72175912,3.331297629
1/5/2022,4700.58,4797.7,4699.44,21.27443434,3.268103933
1/6/2022,4696.05,4725.01,4671.26,21.26301607,3.260459837
1/7/2022,4677.03,4707.95,4662.74,21.1439583,3.241938253
1/10/2022,4670.29,4673.02,4582.24,21.09803728,3.235928745
1/11/2022,4713.07,4714.13,4638.27,21.28079027,3.261548692
1/12/2022,4726.35,4748.83,4706.71,21.33661054,3.271974704
1/13/2022,4659.03,4744.13,4650.29,21.01885047,3.225668701
1/14/2022,4662.85,4665.13,4614.75,21.03627907,3.23081903
1/18/2022,4577.11,4632.24,4568.7,20.62649429,3.173074275
1/19/2022,4532.76,4611.55,4530.2,20.42174225,3.147009177
1/20/2022,4482.73,4602.11,4477.95,20.19207539,3.110818854
1/21/2022,4397.94,4494.52,4395.34,19.80377093,3.055357982
1/24/2022,4410.13,4417.35,4222.62,19.83191981,3.061013376
1/25/2022,4356.45,4411.01,4287.11,19.57211394,3.019484642
1/26/2022,4349.93,4453.23,4304.8,19.52857761,3.013636552
1/27/2022,4326.51,4428.74,4309.5,19.42320174,2.995236559
1/28/2022,4431.85,4432.72,4292.46,19.82849267,3.056596334
1/31/2022,4515.55,4516.89,4414.02,20.2246629,3.109689399
2/1/2022,4546.54,4550.49,4483.53,20.33796115,3.126017894
2/2/2022,4589.38,4595.31,4544.32,20.48753614,3.143758845
2/3/2022,4477.44,4542.88,4470.39,20.01839405,3.066480132
2/4/2022,4500.53,4539.66,4451.5,20.12902982,3.081233092
2/7/2022,4483.87,4521.86,4471.47,20.0451336,3.066898759
2/8/2022,4521.54,4531.32,4465.4,20.2005499,3.085855269
2/9/2022,4587.18,4590.03,4547,20.4726933,3.127841803
2/10/2022,4504.08,4588.92,4484.31,20.09064338,3.071040622
2/11/2022,4418.64,4526.33,4401.41,19.69372556,3.01575439
2/14/2022,4401.67,4426.22,4364.84,19.61513676,3.013138237
2/15/2022,4471.07,4472.77,4429.28,19.92796041,3.055934253
2/16/2022,4475.01,4489.55,4429.68,19.93857777,3.057065711
2/17/2022,4380.26,4456.06,4373.81,19.49054383,2.997097521
2/18/2022,4348.87,4394.6,4327.22,19.3418418,2.974195855
2/22/2022,4304.76,4362.12,4267.11,19.12179442,2.942645259
2/23/2022,4225.5,4341.51,4221.51,18.75302672,2.890397094
2/24/2022,4288.7,4294.73,4114.65,19.04831229,2.937403436
2/25/2022,4384.65,4385.34,4286.83,19.45314961,2.990612418
2/28/2022,4373.94,4388.84,4315.12,19.40710538,2.990775185
3/1/2022,4306.26,4378.45,4279.54,19.08784284,2.954540632
3/2/2022,4386.54,4401.48,4322.56,19.43249778,3.000715194
3/3/2022,4363.49,4416.78,4345.56,19.31329831,2.983229355
3/4/2022,4328.87,4342.12,4284.98,19.14784544,2.963408324
3/7/2022,4201.09,4327.01,4199.85,18.54918318,2.886109303
3/8/2022,4170.7,4276.94,4157.87,18.40818193,2.867006327
3/9/2022,4277.88,4299.4,4223.1,18.87002792,2.929476126
3/10/2022,4259.52,4268.28,4209.8,18.76662019,2.910705911
3/11/2022,4204.31,4291.01,4200.49,18.47715977,2.874284997
3/14/2022,4173.11,4247.57,4161.72,18.31470437,2.844705041
3/15/2022,4262.45,4271.05,4187.9,18.70623795,2.901030769
3/16/2022,4357.86,4358.9,4251.99,19.12092079,2.956519096
3/17/2022,4411.67,4412.67,4335.65,19.34795838,2.987124393
3/18/2022,4463.12,4465.4,4390.57,19.5778066,3.020520286
3/21/2022,4461.18,4481.75,4424.3,19.54112833,3.018252463
3/22/2022,4511.61,4522,4469.1,19.75814657,3.049009512
3/23/2022,4456.24,4501.07,4455.81,19.51243364,3.015981062
3/24/2022,4520.16,4520.58,4465.17,19.78844114,3.056045051
3/25/2022,4543.06,4546.03,4501.07,19.87271309,3.066705041
3/28/2022,4575.52,4575.65,4517.69,20.01734092,3.088200378
3/29/2022,4631.6,4637.3,4589.66,20.23933593,3.123116062
3/30/2022,4602.45,4627.77,4581.32,20.09899975,3.103358206
3/31/2022,4530.41,4603.07,4530.41,19.78185889,3.058866726
4/1/2022,4545.86,4548.7,4507.57,19.83764665,3.069986309
4/4/2022,4582.64,4583.5,4539.21,19.97907446,3.094673971
4/5/2022,4525.12,4593.45,4514.17,19.71059506,3.055501925
4/6/2022,4481.15,4503.94,4450.04,19.478114,3.018949343
4/7/2022,4500.21,4521.16,4450.3,19.54832483,3.03167979
4/8/2022,4488.28,4520.41,4474.6,19.4946576,3.019880055
4/11/2022,4412.53,4464.35,4408.38,19.1486587,2.970189904
4/12/2022,4397.45,4471,4381.34,19.08240047,2.968484564
4/13/2022,4446.59,4453.92,4392.7,19.28829666,3.0027529
4/14/2022,4392.59,4460.46,4390.77,18.98783227,2.96673353
4/18/2022,4391.69,4410.31,4370.3,18.95901808,2.961036182
4/19/2022,4462.21,4471.03,4390.63,19.2431071,3.000559626
4/20/2022,4459.45,4488.29,4448.76,19.22772017,2.993228707
4/21/2022,4393.66,4512.94,4384.47,18.89793192,2.94970918
4/22/2022,4271.78,4385.83,4267.62,18.35897623,2.876414805
4/25/2022,4296.12,4299.02,4200.82,18.45204984,2.89221159
4/26/2022,4175.2,4278.14,4175.04,17.90926272,2.806125722
4/27/2022,4183.96,4240.71,4162.9,17.96579818,2.807242329
4/28/2022,4287.5,4308.45,4188.63,18.40363188,2.871875267
4/29/2022,4131.93,4269.68,4124.28,17.8348219,2.777300244
5/2/2022,4155.38,4169.81,4062.51,17.92517816,2.790218033
5/3/2022,4175.48,4200.1,4147.08,17.98902511,2.798013225
5/4/2022,4300.17,4307.66,4148.91,18.55429147,2.868773508
5/5/2022,4146.87,4270.43,4106.01,17.87157936,2.771008347
5/6/2022,4123.34,4157.69,4067.91,17.74841543,2.751701462
5/9/2022,3991.24,4081.27,3975.48,17.15261151,2.667132561
5/10/2022,4001.05,4068.82,3958.17,17.19039972,2.67436694
5/11/2022,3935.18,4049.09,3928.82,16.89448056,2.631632602
5/12/2022,3930.08,3964.8,3858.87,16.87461064,2.629928811
5/13/2022,4023.89,4038.88,3963.9,17.277141,2.689162516
5/16/2022,4008.01,4046.46,3983.99,17.17946549,2.688436788
5/17/2022,4088.85,4090.72,4033.93,17.50822112,2.73218592
5/18/2022,3923.68,4051.98,3911.91,16.79585519,2.629543019
5/19/2022,3900.79,3945.96,3876.58,16.69829543,2.615444604
5/20/2022,3901.36,3943.42,3810.32,16.7030722,2.615178153
5/23/2022,3973.75,3981.88,3909.04,16.98396516,2.653171254
5/24/2022,3941.48,3955.68,3875.13,16.8295105,2.629698546
5/25/2022,3978.73,3999.33,3925.03,16.98881399,2.652002376
5/26/2022,4057.84,4075.14,3984.6,17.33021963,2.699919648
5/27/2022,4158.24,4158.49,4077.43,17.75479553,2.761209367
5/31/2022,4132.15,4168.34,4104.88,17.63684091,2.745242028
6/1/2022,4101.23,4166.54,4073.85,17.50501347,2.729481441
6/2/2022,4176.82,4177.51,4074.37,17.82428834,2.776293179
6/3/2022,4108.54,4142.67,4098.67,17.51759301,2.733914822
6/6/2022,4121.43,4168.78,4109.18,17.54742515,2.739843563
6/7/2022,4160.68,4164.86,4080.19,17.71200723,2.762368592
6/8/2022,4115.77,4160.14,4107.2,17.51144235,2.736859332
6/9/2022,4017.82,4119.1,4017.17,17.08739118,2.679183469
6/10/2022,3900.86,3974.39,3900.16,16.577525,2.608356544
6/13/2022,3749.63,3838.15,3734.3,15.91121286,2.515762859
6/14/2022,3735.48,3778.18,3705.68,15.85024422,2.508620154
6/15/2022,3789.99,3837.56,3722.3,16.08787238,2.541809559
6/16/2022,3666.77,3728.18,3639.77,15.56099747,2.466454168
6/17/2022,3674.84,3707.71,3636.87,15.60133336,2.472296195
6/21/2022,3764.79,3779.65,3715.31,15.97005788,2.523610802
6/22/2022,3759.89,3801.79,3717.69,15.95063752,2.520424355
6/23/2022,3795.73,3802.58,3743.52,16.10556349,2.544627378
6/24/2022,3911.74,3913.65,3821.75,16.60121167,2.612557948
6/27/2022,3900.11,3927.72,3889.66,16.540723,2.605001465
6/28/2022,3821.55,3945.86,3820.14,16.21264368,2.553641587
6/29/2022,3818.83,3836.5,3799.02,16.2029344,2.553062511
6/30/2022,3785.38,3818.99,3738.67,16.0561059,2.531230187
7/1/2022,3825.33,3829.82,3752.1,16.24834583,2.553991475
7/5/2022,3831.39,3832.19,3742.06,16.26085126,2.560160532
7/6/2022,3845.08,3870.91,3809.37,16.31993723,2.569037674
7/7/2022,3902.62,3910.63,3858.85,16.56360276,2.604014471
7/8/2022,3899.38,3918.5,3869.34,16.54188719,2.60205153
7/11/2022,3854.43,3880.94,3847.22,16.36017436,2.573855156
7/12/2022,3818.8,3873.41,3802.36,16.21138248,2.551651042
7/13/2022,3801.78,3829.44,3759.07,16.14346186,2.545385797
7/14/2022,3790.38,3796.41,3721.56,16.11077668,2.54300546
7/15/2022,3863.16,3863.62,3817.18,16.42359315,2.577754548
7/18/2022,3830.85,3902.44,3818.63,16.2886977,2.556210087
7/19/2022,3936.69,3939.81,3860.73,16.74360445,2.617255185
7/20/2022,3959.9,3974.13,3922.03,16.86066683,2.635260168
7/21/2022,3998.95,3999.29,3927.64,17.0391251,2.661425667
7/22/2022,3961.63,4012.44,3938.86,16.89059341,2.636950732
7/25/2022,3966.84,3975.3,3943.46,16.91282454,2.636212111
7/26/2022,3921.05,3953.22,3910.74,16.70809878,2.607268525
7/27/2022,4023.61,4039.56,3951.43,17.20145575,2.674242624
7/28/2022,4072.43,4078.95,3992.97,17.45289928,2.707202377
7/29/2022,4130.29,4140.15,4079.22,17.75814646,2.742000529
8/1/2022,4118.63,4144.95,4096.02,17.69954742,2.734563453
8/2/2022,4091.19,4140.47,4079.81,17.59035459,2.718995957
8/3/2022,4155.17,4167.66,4107.96,17.86197785,2.755993519
8/4/2022,4151.94,4161.29,4135.42,17.84964346,2.753498581
8/5/2022,4145.19,4151.58,4107.31,17.83446588,2.745511088
8/8/2022,4140.06,4186.62,4128.97,17.82530139,2.743356247
8/9/2022,4122.47,4137.3,4112.09,17.74388879,2.729228905
8/10/2022,4210.24,4211.03,4177.26,18.12907884,2.781692739
8/11/2022,4207.27,4257.91,4201.41,18.10864762,2.774064964
8/12/2022,4280.15,4280.47,4219.78,18.43077271,2.816404579
8/15/2022,4297.14,4301.79,4256.9,18.49189018,2.830560458
8/16/2022,4305.2,4325.28,4277.77,18.51837409,2.833923851
8/17/2022,4274.04,4302.18,4253.08,18.38023736,2.814874677
8/18/2022,4283.74,4292.53,4261.98,18.41373034,2.819809552
8/19/2022,4228.48,4266.31,4218.7,18.17792791,2.786993652
8/22/2022,4137.99,4195.08,4129.86,17.78223506,2.732614821
8/23/2022,4128.73,4159.77,4124.03,17.74682974,2.728897416
8/24/2022,4140.77,4156.56,4119.97,17.79643367,2.735572287
8/25/2022,4199.12,4200.54,4147.59,18.05437687,2.770538097
8/26/2022,4057.66,4203.04,4057.66,17.44157864,2.683470958
8/29/2022,4030.61,4062.99,4017.42,17.31228901,2.662520583
8/30/2022,3986.16,4044.98,3965.21,17.11081689,2.633991811
8/31/2022,3955,4015.37,3954.53,16.98180979,2.616468379
9/1/2022,3966.85,3970.23,3903.65,17.02391019,2.622621252
9/2/2022,3924.26,4018.43,3906.21,16.84439987,2.597347003
9/6/2022,3908.19,3942.55,3886.75,16.76343737,2.587364091
9/7/2022,3979.87,3987.89,3906.03,17.06586531,2.628370421
